,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
1,Regular 9,Thang-Long-Warriors,Danang-Dragons,12,"Young, Justin",40,4,10,2,4,1,5,2,7,3,4,2,3,1,11
2,Regular 9,Thang-Long-Warriors,Danang-Dragons,7,"Dang-Thai, Hung",31,7,11,0,0,4,7,4,6,2,2,2,3,0,18
3,Regular 9,Thang-Long-Warriors,Danang-Dragons,3,"Nguyen-Thanh, Dat",30,3,9,1,4,1,2,0,8,4,3,0,6,3,8
4,Regular 9,Thang-Long-Warriors,Danang-Dragons,83,"Nguyen, Duong",23,1,5,0,3,0,0,0,0,1,1,1,1,2,2
5,Regular 9,Thang-Long-Warriors,Danang-Dragons,0,"Hong-Gia, Lan",22,2,6,2,3,0,0,0,1,2,0,0,0,1,6
6,Regular 9,Thang-Long-Warriors,Danang-Dragons,24,"Mai-Viet, Anh",6,2,2,0,0,0,1,1,1,2,0,0,1,0,4
7,Regular 9,Thang-Long-Warriors,Danang-Dragons,6,"Truong-Hoang, Trung",5,0,2,0,1,0,0,0,1,0,0,0,1,1,0
8,Regular 9,Thang-Long-Warriors,Danang-Dragons,21,"Hoang-The, Hien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 9,Thang-Long-Warriors,Danang-Dragons,18,"Pham-Thanh, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Thang-Long-Warriors,Danang-Dragons,9,"B?ch-Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Can-Tho-Catfish,Saigon-Heat,1,"Hamilton, DeAngelo",40,11,24,6,8,6,11,6,9,4,0,2,4,1,34
1,Regular 9,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",40,10,18,1,3,0,0,1,5,3,3,0,0,2,21
2,Regular 9,Can-Tho-Catfish,Saigon-Heat,3,"Nguyen-Phu, Hoang",35,6,15,1,7,5,6,1,2,3,4,0,5,2,18
3,Regular 9,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",32,0,6,0,2,2,2,0,4,0,4,0,1,3,2
4,Regular 9,Can-Tho-Catfish,Saigon-Heat,19,"Dinh-Thanh, Sang",30,5,14,3,8,0,0,1,4,3,3,0,1,3,13
5,Regular 9,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen-Hoang, Tu",18,0,4,0,3,0,2,1,2,0,1,1,0,1,0
6,Regular 9,Can-Tho-Catfish,Saigon-Heat,14,"Huynh, Khang",2,1,1,0,0,0,0,1,0,0,0,0,0,0,2
7,Regular 9,Can-Tho-Catfish,Saigon-Heat,25,"Nguyen-Vu-Binh, Nguyen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 9,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen-Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 9,Can-Tho-Catfish,Saigon-Heat,15,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Saigon-Heat,Can-Tho-Catfish,3,"Tavarion, Nix",40,5,17,1,6,5,6,3,12,0,2,1,5,4,16
1,Regular 9,Saigon-Heat,Can-Tho-Catfish,2,"Nguyen, Richard",35,8,20,2,9,0,0,2,10,9,2,1,5,1,18
2,Regular 9,Saigon-Heat,Can-Tho-Catfish,11,"Ban-Vo, Kim",31,6,13,1,6,0,1,1,0,2,0,0,3,1,13
3,Regular 9,Saigon-Heat,Can-Tho-Catfish,7,"Du-Minh, An",29,7,12,0,2,4,4,2,3,2,2,0,3,2,18
4,Regular 9,Saigon-Heat,Can-Tho-Catfish,12,"Nguyen-Huynh, Vinh",21,3,6,0,0,0,0,4,6,2,0,3,0,1,6
5,Regular 9,Saigon-Heat,Can-Tho-Catfish,30,"Waale, Tim",18,2,5,0,0,0,0,2,1,0,1,0,3,3,4
6,Regular 9,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",13,1,4,0,2,0,0,0,1,0,0,0,2,1,2
7,Regular 9,Saigon-Heat,Can-Tho-Catfish,52,"Huynh-Vinh, Quang",10,0,2,0,1,0,0,0,0,2,0,0,0,3,0
8,Regular 9,Saigon-Heat,Can-Tho-Catfish,20,"Kien, Pham-Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Regular 9,Can-Tho-Catfish,Danang-Dragons,1,"Hamilton, DeAngelo",40,10,15,1,4,6,8,2,13,1,1,0,3,2,27
1,Regular 9,Can-Tho-Catfish,Danang-Dragons,23,"Dinh-Thanh, Tam",40,8,19,2,8,2,2,2,2,3,0,0,0,0,20
2,Regular 9,Can-Tho-Catfish,Danang-Dragons,19,"Dinh-Thanh, Sang",34,3,12,1,6,2,2,3,1,1,1,1,3,1,9
3,Regular 9,Can-Tho-Catfish,Danang-Dragons,3,"Pham-Duy, Hcu",33,2,11,0,3,2,4,0,5,3,2,0,0,3,6
4,Regular 9,Can-Tho-Catfish,Danang-Dragons,65,"Le-Hieu, Thanh",30,3,5,1,1,1,2,2,4,2,0,0,2,1,8
5,Regular 9,Can-Tho-Catfish,Danang-Dragons,52,"Nguyen-Hoang, Tu",12,2,5,0,3,0,0,0,0,2,0,0,0,1,4
6,Regular 9,Can-Tho-Catfish,Danang-Dragons,15,"Tang-Minh, Tri",5,0,3,0,2,0,0,0,1,0,0,0,0,0,0
7,Regular 9,Can-Tho-Catfish,Danang-Dragons,25,"Nguyen-Vu-Binh, Nguyen",2,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8,Regular 9,Can-Tho-Catfish,Danang-Dragons,0,"Nguyen-Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 9,Can-Tho-Catfish,Danang-Dragons,14,"Huynh, Khang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 9,Danang-Dragons,Can-Tho-Catfish,44,"January, Anthony",40,10,20,2,3,4,4,5,15,4,1,1,2,3,26
1,Regular 9,Danang-Dragons,Can-Tho-Catfish,0,"Nguyen, Horace",40,4,12,1,4,0,0,2,2,4,2,0,1,1,9
2,Regular 9,Danang-Dragons,Can-Tho-Catfish,77,"Son-Minh, Tam",32,7,11,1,4,1,2,0,3,2,1,0,1,2,16
3,Regular 9,Danang-Dragons,Can-Tho-Catfish,10,"Nguyen-Van, Hung",31,8,11,0,0,0,0,0,2,3,1,1,2,4,16
4,Regular 9,Danang-Dragons,Can-Tho-Catfish,68,"Huy-Dai, Dam",29,2,7,2,6,0,0,1,1,1,0,0,0,0,6
5,Regular 9,Danang-Dragons,Can-Tho-Catfish,99,"Nguyen Van, Hung",19,2,5,0,0,0,2,0,1,1,1,0,3,3,4
6,Regular 9,Danang-Dragons,Can-Tho-Catfish,19,"Tran-Dang, Hien",7,1,3,0,1,0,0,0,0,0,0,0,0,3,2
7,Regular 9,Danang-Dragons,Can-Tho-Catfish,9,"Tran-Hcu, Rin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 9,Danang-Dragons,Can-Tho-Catfish,5,"Mai, Thinh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 9,Danang-Dragons,Can-Tho-Catfish,24,"Ho-Quoc, Truong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 9,Danang-Dragons,Can-Tho-Catfish,4,"Huynh-Thanh, Tam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 9,Danang-Dragons,Can-Tho-Catfish,69,"Bui-Quoc, Tan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Danang-Dragons,Thang-Long-Warriors,44,"January, Anthony",40,8,23,1,8,9,13,6,11,1,3,2,5,2,26
1,Regular 10,Danang-Dragons,Thang-Long-Warriors,10,"Nguyen-Van, Hung",38,3,7,0,0,1,1,1,4,3,1,2,2,4,7
2,Regular 10,Danang-Dragons,Thang-Long-Warriors,0,"Nguyen, Horace",38,2,11,0,5,0,0,0,2,1,1,0,4,0,4
3,Regular 10,Danang-Dragons,Thang-Long-Warriors,99,"Nguyen Van, Hung",32,6,13,0,0,2,4,3,2,0,0,0,1,1,14
4,Regular 10,Danang-Dragons,Thang-Long-Warriors,68,"Huy-Dai, Dam",20,0,8,0,8,0,0,0,3,1,0,0,0,0,0
5,Regular 10,Danang-Dragons,Thang-Long-Warriors,19,"Tran-Dang, Hien",9,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,Regular 10,Danang-Dragons,Thang-Long-Warriors,77,"Son-Minh, Tam",8,0,1,0,1,0,0,0,0,0,2,0,2,1,0
7,Regular 10,Danang-Dragons,Thang-Long-Warriors,69,"Bui-Quoc, Tan",7,0,2,0,2,0,0,0,1,0,1,0,0,0,0
8,Regular 10,Danang-Dragons,Thang-Long-Warriors,4,"Huynh-Thanh, Tam",3,0,2,0,0,0,0,0,0,0,0,0,3,1,0
9,Regular 10,Danang-Dragons,Thang-Long-Warriors,17,"Vu-Viet, Hoang",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Thang-Long-Warriors,Danang-Dragons,12,"Young, Justin",37,1,4,0,0,0,0,0,7,7,5,0,3,4,2
1,Regular 10,Thang-Long-Warriors,Danang-Dragons,20,"Hill, Jaywuan",36,11,20,2,3,6,6,10,12,1,0,1,3,0,30
2,Regular 10,Thang-Long-Warriors,Danang-Dragons,3,"Nguyen-Thanh, Dat",32,7,20,4,13,2,2,3,3,2,2,1,3,3,20
3,Regular 10,Thang-Long-Warriors,Danang-Dragons,83,"Nguyen, Duong",22,5,9,1,3,2,3,0,1,1,2,0,1,0,13
4,Regular 10,Thang-Long-Warriors,Danang-Dragons,21,"Hoang-The, Hien",20,3,8,0,1,0,0,2,4,0,0,1,1,4,6
5,Regular 10,Thang-Long-Warriors,Danang-Dragons,0,"Hong-Gia, Lan",19,1,4,1,3,0,0,0,2,5,2,0,2,0,3
6,Regular 10,Thang-Long-Warriors,Danang-Dragons,7,"Dang-Thai, Hung",17,2,6,0,0,0,0,0,6,0,2,1,3,2,4
7,Regular 10,Thang-Long-Warriors,Danang-Dragons,24,"Mai-Viet, Anh",3,0,1,0,0,0,0,2,2,1,0,0,0,1,0
8,Regular 10,Thang-Long-Warriors,Danang-Dragons,8,"Doan-Nhat, Quang",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9,Regular 10,Thang-Long-Warriors,Danang-Dragons,1,"Nguyen Xuan, Quoc",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,Regular 10,Thang-Long-Warriors,Danang-Dragons,6,"Ngo-Tuan, Trung",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 10,Thang-Long-Warriors,Danang-Dragons,18,"Pham-Thanh, Nam",1,1,3,0,0,0,0,0,0,0,0,0,0,0,2
0,Regular 10,Hanoi-Buffalos,Saigon-Heat,6,"Bell, Michael",40,6,21,1,6,5,8,1,18,2,1,2,3,0,18
1,Regular 10,Hanoi-Buffalos,Saigon-Heat,2,"Nguyen, Henry",32,7,13,5,8,0,0,0,5,0,2,0,2,3,19
2,Regular 10,Hanoi-Buffalos,Saigon-Heat,1,"Dinh-Tien, Cong",31,3,8,0,3,3,4,1,3,0,2,0,0,2,9
3,Regular 10,Hanoi-Buffalos,Saigon-Heat,19,"Ngoc, Tran",26,3,7,0,0,0,0,2,0,2,1,0,0,3,6
4,Regular 10,Hanoi-Buffalos,Saigon-Heat,12,"Tu-Le, Ngoc",22,2,9,0,2,1,2,4,4,3,1,0,2,1,5
5,Regular 10,Hanoi-Buffalos,Saigon-Heat,7,"Nguyen-Huynh, Hai",20,1,3,0,0,4,6,0,2,1,0,0,1,1,6
6,Regular 10,Hanoi-Buffalos,Saigon-Heat,11,"Doan, Tung",13,0,2,0,2,0,0,0,4,0,0,2,3,4,0
7,Regular 10,Hanoi-Buffalos,Saigon-Heat,14,"Bui-Thai, Ha",7,1,2,0,1,0,0,0,0,1,0,0,2,0,2
8,Regular 10,Hanoi-Buffalos,Saigon-Heat,88,"Nguyen-Quang, Anh",5,0,0,0,0,0,0,0,0,0,0,0,1,2,0
9,Regular 10,Hanoi-Buffalos,Saigon-Heat,9,"Do-Xuan, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Saigon-Heat,Hanoi-Buffalos,3,"Tavarion, Nix",38,11,34,1,7,5,9,6,22,4,0,2,0,4,28
1,Regular 10,Saigon-Heat,Hanoi-Buffalos,11,"Ban-Vo, Kim",35,3,14,0,7,4,4,3,5,0,1,0,3,2,10
2,Regular 10,Saigon-Heat,Hanoi-Buffalos,7,"Du-Minh, An",34,6,11,0,3,0,0,2,3,1,2,0,2,4,12
3,Regular 10,Saigon-Heat,Hanoi-Buffalos,98,"Trieu-Han, Minh",24,2,8,0,3,0,0,0,0,0,3,0,4,0,4
4,Regular 10,Saigon-Heat,Hanoi-Buffalos,52,"Huynh-Vinh, Quang",24,0,4,0,2,0,0,0,0,3,0,0,3,1,0
5,Regular 10,Saigon-Heat,Hanoi-Buffalos,30,"Waale, Tim",22,2,5,0,0,1,2,3,3,2,1,0,2,5,5
6,Regular 10,Saigon-Heat,Hanoi-Buffalos,12,"Nguyen-Huynh, Vinh",15,1,5,0,1,0,0,2,2,0,0,1,1,1,2
7,Regular 10,Saigon-Heat,Hanoi-Buffalos,20,"Kien, Pham-Duc",4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,Regular 10,Hochiminh-City-Wings,Saigon-Heat,33,"Martin, Wayne",40,14,31,0,1,2,5,12,7,1,2,0,2,3,30
1,Regular 10,Hochiminh-City-Wings,Saigon-Heat,4,"Nguyen-Quang, Vinh",35,4,9,2,5,6,8,2,11,7,4,0,5,2,16
2,Regular 10,Hochiminh-City-Wings,Saigon-Heat,3,"Soy, Michael",27,3,13,1,7,0,0,2,2,1,3,0,1,0,7
3,Regular 10,Hochiminh-City-Wings,Saigon-Heat,19,"Nguyen-Le-Quoc, Cuong",26,3,9,3,6,0,0,4,1,0,3,0,4,2,9
4,Regular 10,Hochiminh-City-Wings,Saigon-Heat,14,"Nguyen-Ky, Quan",25,2,9,1,4,0,0,2,1,1,2,1,1,1,5
5,Regular 10,Hochiminh-City-Wings,Saigon-Heat,13,"Pham, Tung",19,2,8,1,6,0,2,0,1,1,1,0,3,5,5
6,Regular 10,Hochiminh-City-Wings,Saigon-Heat,15,"Le-Tran-Dang, Huynh",12,0,2,0,1,1,2,2,0,1,2,0,0,2,1
7,Regular 10,Hochiminh-City-Wings,Saigon-Heat,20,"Nguyen-Minh, Chung",7,1,3,0,2,0,0,1,0,0,0,0,0,1,2
8,Regular 10,Hochiminh-City-Wings,Saigon-Heat,12,"Nguyen-Quoc, Thai",6,2,3,0,0,0,0,2,0,0,0,0,0,1,4
9,Regular 10,Hochiminh-City-Wings,Saigon-Heat,29,"Vu-Doan-Minh, Phuong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Hochiminh-City-Wings,Saigon-Heat,16,"Cao-Dac, Luan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 10,Hochiminh-City-Wings,Saigon-Heat,2,"Hoang, Tu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Saigon-Heat,Hochiminh-City-Wings,3,"Tavarion, Nix",39,5,16,3,10,7,8,2,8,1,2,4,3,5,20
1,Regular 10,Saigon-Heat,Hochiminh-City-Wings,11,"Ban-Vo, Kim",33,5,14,2,7,2,2,1,3,2,0,0,8,1,14
2,Regular 10,Saigon-Heat,Hochiminh-City-Wings,7,"Du-Minh, An",33,3,7,0,2,0,0,1,1,5,4,1,7,3,6
3,Regular 10,Saigon-Heat,Hochiminh-City-Wings,52,"Huynh-Vinh, Quang",25,1,4,1,3,0,0,0,3,1,1,0,1,0,3
4,Regular 10,Saigon-Heat,Hochiminh-City-Wings,98,"Trieu-Han, Minh",24,2,8,0,3,0,0,1,2,2,2,0,3,3,4
5,Regular 10,Saigon-Heat,Hochiminh-City-Wings,30,"Waale, Tim",23,4,7,0,0,2,2,5,4,1,1,0,1,1,10
6,Regular 10,Saigon-Heat,Hochiminh-City-Wings,12,"Nguyen-Huynh, Vinh",11,3,3,0,0,0,2,1,3,0,0,2,0,1,6
7,Regular 10,Saigon-Heat,Hochiminh-City-Wings,20,"Kien, Pham-Duc",8,0,2,0,0,2,2,0,1,0,0,0,1,1,2
0,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",40,12,18,3,5,0,0,1,6,0,7,0,3,0,27
1,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,1,"Hamilton, DeAngelo",39,8,25,3,11,2,3,6,14,2,1,2,3,4,21
2,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,3,"Nguyen-Phu, Hoang",35,3,14,0,3,1,2,0,3,5,6,0,8,1,7
3,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,19,"Dinh-Thanh, Sang",27,3,9,1,2,0,0,2,4,1,5,0,4,2,7
4,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",26,0,9,0,5,0,0,0,2,3,0,0,3,5,0
5,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,15,"Tang-Minh, Tri",16,1,6,0,5,2,4,2,2,2,0,0,1,2,4
6,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguyen-Hoang, Tu",8,1,4,0,2,0,1,0,0,1,0,0,0,3,2
7,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,14,"Huynh, Khang",4,1,3,0,0,0,0,0,1,0,0,0,0,0,2
8,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,25,"Nguyen-Vu-Binh, Nguyen",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguyen-Thinh, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,6,"Bell, Michael",40,10,26,0,5,5,8,8,28,1,5,3,8,1,25
1,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh-Tien, Cong",32,4,9,0,4,5,5,2,3,0,2,0,4,4,13
2,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,2,"Nguyen, Henry",32,2,9,0,7,2,2,1,2,0,0,0,1,2,6
3,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,12,"Tu-Le, Ngoc",30,5,15,1,4,0,0,1,5,2,5,0,6,2,11
4,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,19,"Ngoc, Tran",28,1,7,0,3,0,0,4,1,0,0,1,2,2,2
5,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen-Huynh, Hai",17,1,4,0,2,1,2,0,1,3,2,0,4,1,3
6,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",9,1,4,0,1,0,0,0,2,1,0,0,3,1,2
7,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,9,"Do-Xuan, Nam",4,1,1,0,0,0,0,0,0,0,0,0,0,1,2
8,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,14,"Bui-Thai, Ha",4,0,2,0,1,0,0,0,0,0,1,0,0,0,0
9,Regular 10,Hanoi-Buffalos,Can-Tho-Catfish,88,"Nguyen-Quang, Anh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,23,"Dinh-Thanh, Tam",39,8,14,3,5,3,3,2,2,0,2,0,4,2,22
1,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,1,"Hamilton, DeAngelo",35,6,16,0,5,4,8,6,14,7,3,9,1,3,16
2,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,65,"Le-Hieu, Thanh",33,6,16,1,7,5,6,2,4,0,2,0,1,5,18
3,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,3,"Nguyen-Phu, Hoang",31,3,11,0,6,4,7,0,5,4,2,0,7,2,10
4,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,52,"Nguyen-Hoang, Tu",21,2,3,1,1,2,2,1,7,0,0,0,3,1,7
5,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,19,"Dinh-Thanh, Sang",19,4,8,2,2,0,0,1,6,0,0,0,4,4,10
6,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,15,"Tang-Minh, Tri",8,1,2,0,0,0,1,0,2,0,1,0,2,1,2
7,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,25,"Nguyen-Vu-Binh, Nguyen",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,14,"Huynh, Khang",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,0,"Nguyen-Thinh, Hung",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10,Regular 11,Can-Tho-Catfish,Thang-Long-Warriors,18,"Hoang-Minh, Khoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,23,"Allmon, Zach",40,13,31,1,5,8,10,4,16,1,0,0,4,1,35
1,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,12,"Young, Justin",38,7,18,0,2,2,3,2,7,4,3,0,4,3,16
2,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,0,"Hong-Gia, Lan",29,2,10,0,3,0,0,2,2,4,3,0,2,2,4
3,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,83,"Nguyen, Duong",26,2,8,1,2,2,2,0,2,0,3,0,2,4,7
4,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,21,"Hoang The, Hien",24,2,8,0,0,2,2,1,3,1,1,0,1,3,6
5,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,1,"Nguyen-Xuan, Quoc",16,0,2,0,0,1,2,2,2,0,1,0,1,3,1
6,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,6,"Truong-Hoang, Trung",11,1,2,1,2,0,0,0,1,0,0,0,0,1,3
7,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,8,"Doan-Nhat, Quang",7,1,3,0,1,0,0,1,0,1,1,0,0,0,2
8,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,3,"Nguyen-Thanh, Dat",4,0,1,0,0,0,0,0,1,1,0,0,1,0,0
9,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,24,"Mai-Viet, Anh",1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
10,Regular 11,Thang-Long-Warriors,Can-Tho-Catfish,7,"Dang-Thai, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Danang-Dragons,Hochiminh-City-Wings,44,"January, Anthony",40,6,21,0,4,1,3,2,17,4,3,3,5,4,13
1,Regular 11,Danang-Dragons,Hochiminh-City-Wings,0,"Nguyen, Horace",38,4,12,3,7,9,11,0,4,2,1,0,4,1,20
2,Regular 11,Danang-Dragons,Hochiminh-City-Wings,99,"Nguyen-Van, Hung",30,3,6,0,0,1,2,4,5,2,1,0,7,4,7
3,Regular 11,Danang-Dragons,Hochiminh-City-Wings,68,"Huy-Dai, Dam",26,5,10,1,4,0,0,0,2,3,1,0,0,0,11
4,Regular 11,Danang-Dragons,Hochiminh-City-Wings,77,"Son-Minh, Tam",24,6,8,3,3,1,2,1,1,2,4,0,2,2,16
5,Regular 11,Danang-Dragons,Hochiminh-City-Wings,10,"Nguyen Van, Hung",20,4,4,0,0,0,0,2,3,2,0,1,4,4,8
6,Regular 11,Danang-Dragons,Hochiminh-City-Wings,19,"Tran-Dang, Hien",10,0,0,0,0,0,0,1,0,1,0,0,1,1,0
7,Regular 11,Danang-Dragons,Hochiminh-City-Wings,4,"Huynh-Thanh, Tam",7,0,2,0,0,0,0,1,1,1,1,0,2,2,0
8,Regular 11,Danang-Dragons,Hochiminh-City-Wings,69,"Bui-Quoc, Tan",2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9,Regular 11,Danang-Dragons,Hochiminh-City-Wings,24,"Ho-Quoc, Truong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Hochiminh-City-Wings,Danang-Dragons,33,"Martin, Wayne",40,10,20,1,6,10,15,5,7,2,9,2,6,4,31
1,Regular 11,Hochiminh-City-Wings,Danang-Dragons,4,"Nguyen-Quang, Vinh",33,3,10,1,6,2,4,1,10,3,2,0,7,2,9
2,Regular 11,Hochiminh-City-Wings,Danang-Dragons,19,"Nguyen-Le-Quoc, Cuong",30,0,7,0,3,0,0,2,2,0,1,0,2,3,0
3,Regular 11,Hochiminh-City-Wings,Danang-Dragons,3,"Soy, Michael",29,2,11,0,6,4,6,2,3,1,0,0,0,1,8
4,Regular 11,Hochiminh-City-Wings,Danang-Dragons,13,"Pham, Tung",24,1,6,1,4,2,2,1,1,1,0,0,1,3,5
5,Regular 11,Hochiminh-City-Wings,Danang-Dragons,14,"Nguyen-Ky, Quan",15,4,6,0,1,0,0,3,0,0,1,0,2,2,8
6,Regular 11,Hochiminh-City-Wings,Danang-Dragons,15,"Tran-Vien, Huan",13,3,6,0,2,0,0,0,1,0,1,0,1,2,6
7,Regular 11,Hochiminh-City-Wings,Danang-Dragons,12,"Nguyen-Quoc, Thai",4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,Regular 11,Hochiminh-City-Wings,Danang-Dragons,20,"Nguyen-Minh, Chung",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,Regular 11,Hochiminh-City-Wings,Danang-Dragons,16,"Cao-Dac, Luan",2,1,2,0,0,0,0,0,0,0,0,0,0,1,2
10,Regular 11,Hochiminh-City-Wings,Danang-Dragons,29,"Vu-Doan-Minh, Phuong",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 11,Hochiminh-City-Wings,Danang-Dragons,2,"Hoang, Tu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 11,Danang-Dragons,Saigon-Heat,44,"January, Anthony",40,8,30,2,7,14,17,9,8,1,2,2,5,2,32
1,Regular 11,Danang-Dragons,Saigon-Heat,0,"Nguyen, Horace",34,3,13,2,9,0,0,2,1,2,0,0,3,3,8
2,Regular 11,Danang-Dragons,Saigon-Heat,68,"Huy-Dai, Dam",32,1,9,0,8,0,0,4,4,0,0,0,1,2,2
3,Regular 11,Danang-Dragons,Saigon-Heat,10,"Nguyen-Van, Hung",30,8,11,0,0,0,1,3,4,2,0,1,3,3,16
4,Regular 11,Danang-Dragons,Saigon-Heat,99,"Nguyen Van, Hung",21,0,5,0,0,0,0,5,1,1,3,0,0,1,0
5,Regular 11,Danang-Dragons,Saigon-Heat,77,"Son-Minh, Tam",20,0,4,0,3,1,2,0,1,0,3,0,3,1,1
6,Regular 11,Danang-Dragons,Saigon-Heat,4,"Huynh-Thanh, Tam",9,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,Regular 11,Danang-Dragons,Saigon-Heat,19,"Tran-Dang, Hien",5,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8,Regular 11,Danang-Dragons,Saigon-Heat,69,"Bui-Quoc, Tan",4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
