,ROUND,TEAM,OPP,#,NAME,MIN,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF,PTS
3,Regular 10,Hanoi-Buffalos,Danang-Dragons,14,"Tu Le, Ngoc",25,4,11,0,1,4,5,3,2,0,2,1,4,2,12
4,Regular 10,Hanoi-Buffalos,Danang-Dragons,7,"Nguyen, Duong",23,0,3,0,2,1,2,0,1,1,3,0,0,1,1
5,Regular 10,Hanoi-Buffalos,Danang-Dragons,1,"Dinh Tien, Cong",20,3,7,0,2,3,4,0,2,0,0,0,4,5,9
6,Regular 10,Hanoi-Buffalos,Danang-Dragons,3,"Nguyen Thanh, Dat",17,0,1,0,0,4,4,0,2,2,0,0,1,3,4
7,Regular 10,Hanoi-Buffalos,Danang-Dragons,13,"Pham, Tung",7,3,4,0,1,0,0,1,1,0,0,0,1,0,6
8,Regular 10,Hanoi-Buffalos,Danang-Dragons,11,"Doan, Tung",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 10,Hanoi-Buffalos,Danang-Dragons,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,2,"Nguyen, Henry",40,4,15,2,11,0,0,2,4,3,2,0,4,1,10
1,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,4,"Doggett, Quinton",38,9,18,1,3,7,10,1,13,1,0,0,4,3,26
2,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,22,"Cilia, Corey",35,3,10,2,5,0,0,4,5,0,0,0,1,5,8
3,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,6,"Nguyen Quoc, Thanh",34,8,14,0,0,0,0,4,8,2,1,1,2,3,16
4,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,7,"Nguyen Huynh, Hai",20,1,7,1,4,0,0,0,0,0,1,0,3,2,3
5,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,14,"Nguyen Ky, Quan",11,2,6,1,3,0,0,0,0,1,0,0,1,1,5
6,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,1,"Nguyen Quoc, Thai",9,2,4,0,2,0,0,0,1,1,1,1,1,1,4
7,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,25,"Le Cong Tuan, Anh",6,0,3,0,0,0,0,2,0,1,0,0,1,0,0
8,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,15,"Le Tran Dang, Huynh",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,29,"Vu Doan Minh, Phuong",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,12,"Dao Lap, Xuan",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,Regular 10,Hochiminh-City-Wings,Thang-Long-Warriors,23,"Tran Vien, Huan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,20,"Hill, Jaywuan",39,11,19,1,5,11,13,2,7,1,3,4,2,2,34
1,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,12,"Young, Justin",35,7,13,0,0,0,2,0,11,0,3,0,1,0,14
2,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,8,"Le, Ryan",26,4,10,0,3,1,1,1,2,0,0,0,1,4,9
3,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,11,"Ngo-Tuan, Trung",23,1,3,1,3,0,0,0,4,1,5,0,0,1,3
4,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,5,"To-Quang, Trung",16,4,7,2,5,2,3,0,0,1,0,0,4,0,12
5,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,14,"Bui-Thai, Ha",15,0,2,0,0,0,0,1,3,0,0,0,0,0,0
6,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,21,"Hoang-The, Hien",14,4,5,0,0,1,1,1,0,0,0,0,3,1,9
7,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,6,"Truong-Hoang, Trung",14,1,5,1,1,2,2,1,2,2,1,0,0,0,5
8,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,1,"Doan-Nhat, Quang",13,2,5,0,0,0,2,0,1,0,0,0,1,1,4
9,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,7,"Dang-Thai, Hung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Regular 10,Thang-Long-Warriors,Hochiminh-City-Wings,9,"Do-Xuan, Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,9,"Bell, Michael",40,6,11,2,3,2,4,4,12,1,0,4,3,4,16
1,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,14,"Tu-Le, Ngoc",31,4,11,0,2,4,4,1,4,4,0,0,2,3,12
2,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,4,"Nguyen, Vincent",30,4,7,1,4,2,5,1,4,4,1,0,0,4,11
3,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,24,"Nguyen, Stefan",29,3,10,0,1,4,4,1,10,3,3,1,4,7,10
4,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,1,"Dinh-Tien, Cong",29,1,4,1,4,1,6,0,4,1,1,0,3,0,4
5,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,3,"Nguyen Thanh, Dat",17,4,7,3,5,0,0,0,2,1,3,0,1,1,11
6,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,7,"Nguyen, Duong",13,0,6,0,4,0,0,0,0,0,1,0,0,0,0
7,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,13,"Pham, Tung",5,1,3,0,0,1,2,1,0,0,0,0,0,1,3
8,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,11,"Doan, Tung",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,6,"Bach-Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Semi-Finals 1,Hanoi-Buffalos,Thang-Long-Warriors,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,12,"Young, Justin",36,7,16,0,1,2,2,1,15,1,4,0,4,4,16
1,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,7,"Dang-Thai, Hung",36,2,10,0,0,1,2,3,4,5,1,0,2,1,5
2,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,20,"Hill, Jaywuan",27,6,14,0,2,5,7,3,7,2,2,3,4,1,17
3,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,8,"Le, Ryan",18,3,8,1,3,0,0,1,4,1,1,0,2,3,7
4,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,11,"Ngo-Tuan, Trung",18,0,2,0,2,0,0,0,0,0,2,0,1,2,0
5,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,21,"Hoang-The, Hien",17,2,5,0,0,0,0,1,1,0,0,0,2,1,4
6,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,6,"Truong-Hoang, Trung",15,1,3,1,1,0,0,0,0,3,2,0,2,2,3
7,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,5,"To-Quang, Trung",13,3,8,1,5,2,2,0,0,0,0,0,1,1,9
8,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,1,"Doan-Nhat, Quang",6,1,4,0,3,0,0,0,0,0,1,0,1,1,2
9,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,9,"Do-Xuan, Nam",5,0,2,0,0,0,0,0,0,0,0,0,3,1,0
10,Semi-Finals 1,Thang-Long-Warriors,Hanoi-Buffalos,14,"Bui-Thai, Ha",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",39,11,20,6,13,8,9,2,2,3,2,0,1,0,36
1,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen Phu, Hoang",37,9,19,3,11,0,0,1,0,5,2,0,4,0,21
2,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,11,"Dinh-Thanh, Sang",35,2,7,0,3,2,2,2,4,1,1,1,4,2,6
3,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",25,2,8,1,5,0,2,0,3,3,1,1,2,3,5
4,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,56,"Pham Duy, Hcu",23,3,6,2,4,0,0,1,3,4,0,0,4,1,8
5,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,17,"Hamilton, DeAngelo",21,3,9,0,3,2,4,3,4,1,0,0,5,2,8
6,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,12,"Nguyen Huynh, Vinh",15,3,5,0,0,0,1,1,2,2,0,3,3,0,6
7,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,7,"Du Quoc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 1,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen Hoang, Tu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,13,22,0,3,0,4,3,10,1,0,1,4,7,26
1,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",36,2,8,1,6,2,3,1,4,2,1,0,4,4,7
2,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,34,"Waale, Tim",34,4,5,0,0,5,9,9,10,0,0,0,4,1,13
3,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,11,"Vo-Kim-Ban, Duc",25,2,8,0,2,1,2,2,0,1,0,0,3,2,5
4,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,8,"Tran-Dang, Khoa",23,6,12,1,3,0,0,1,2,5,1,0,5,4,13
5,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,24,"Nguyen-Truong, Nhut",18,0,4,0,4,0,0,0,2,0,2,0,1,1,0
6,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,35,"Nguyen, Tony",7,1,4,1,4,1,2,0,1,0,0,0,0,1,4
7,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,33,"Tran-Vu, Linh",5,0,1,0,0,0,0,1,1,0,0,0,1,2,0
8,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,9,"Huy, Hoan-Vo",4,0,3,0,1,2,2,1,0,1,0,0,0,1,2
9,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,7,"Tran-Dang, Hien",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,0,"Hong-Gia, Lan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Semi-Finals 1,Saigon-Heat,Can-Tho-Catfish,15,"Son Minh, Tam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,17,"Hamilton, DeAngelo",40,13,26,4,7,7,12,10,11,0,3,3,3,5,37
1,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,23,"Dinh-Thanh, Tam",39,8,11,0,2,3,3,2,8,3,1,0,2,1,19
2,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,11,"Dinh-Thanh, Sang",34,7,9,1,1,2,3,2,0,4,4,0,4,4,17
3,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,0,"Nguyen-Phu, Hoang",34,5,20,1,9,1,2,3,0,3,4,0,1,5,12
4,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,65,"Le-Hieu, Thanh",27,2,6,1,4,0,2,2,1,1,2,0,3,2,5
5,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,56,"Pham-Duy, Hcu",11,0,4,0,4,0,0,0,0,0,0,0,0,0,0
6,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,12,"Nguyen Huynh, Vinh",8,2,3,0,0,0,2,1,1,0,0,0,4,0,4
7,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,52,"Nguyen Hoang, Tu",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Can-Tho-Catfish,Saigon-Heat,7,"Du-Quoc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,3,"Nix, Tavarion",40,14,24,1,3,4,6,7,10,2,1,2,4,3,33
1,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,8,"Tran-Dang, Khoa",40,8,21,2,7,1,2,2,5,6,7,0,2,7,19
2,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,98,"Trieu-Han, Minh",40,6,12,3,5,3,4,0,1,2,2,0,2,2,18
3,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,34,"Waale, Tim",33,1,3,0,0,3,6,8,5,0,1,0,5,3,5
4,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,11,"Vo-Kim-Ban, Duc",30,4,11,1,5,0,0,1,0,0,3,0,5,2,9
5,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,35,"Nguyen, Tony",5,0,0,0,0,3,4,0,0,0,0,0,0,0,3
6,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,7,"Tran-Dang, Hien",4,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,33,"Tran-Vu, Linh",4,0,0,0,0,0,0,0,0,0,0,0,2,1,0
8,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,9,"Huy, Hoan-Vo",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,15,"Son-Minh, Tam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Saigon-Heat,Can-Tho-Catfish,24,"Nguyen-Truong, Nhut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,9,"Bell, Michael",40,8,9,2,3,5,9,1,18,2,1,4,1,7,23
1,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,14,"Tu-Le, Ngoc",35,4,11,0,2,2,2,1,5,0,2,0,3,4,10
2,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,4,"Nguyen, Vincent",32,4,9,1,3,4,4,0,1,5,1,0,2,2,13
3,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,24,"Nguyen, Stefan",27,6,9,2,4,9,14,1,4,3,1,0,4,6,23
4,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,1,"Dinh-Tien, Cong",24,0,5,0,2,0,2,1,4,2,1,0,4,1,0
5,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,3,"Nguyen Thanh, Dat",20,2,7,1,4,1,2,1,2,0,1,0,1,1,6
6,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,7,"Nguyen, Duong",15,0,0,0,0,0,0,0,1,0,1,0,2,1,0
7,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,13,"Pham, Tung",4,0,0,0,0,0,0,2,1,0,0,0,1,1,0
8,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,11,"Doan, Tung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,98,"Kien, Pham Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,6,"Bach-Cong, Trung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Semi-Finals 2,Hanoi-Buffalos,Thang-Long-Warriors,0,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,12,"Young, Justin",40,10,22,0,4,0,5,1,8,3,6,0,4,1,20
1,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,20,"Hill, Jaywuan",39,4,10,0,1,11,12,4,7,0,2,1,4,1,19
2,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,6,"Truong-Hoang, Trung",25,1,8,1,4,1,2,1,3,3,3,0,3,2,4
3,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,8,"Le, Ryan",24,2,10,1,5,0,0,2,2,1,3,0,2,2,5
4,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,5,"To-Quang, Trung",19,5,13,4,11,0,0,0,1,1,0,0,1,2,14
5,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,7,"Dang-Thai, Hung",18,0,2,0,0,0,0,2,1,0,1,0,2,2,0
6,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,11,"Ngo-Tuan, Trung",14,1,4,1,4,0,0,0,1,0,1,0,3,1,3
7,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,9,"Do-Xuan, Nam",13,2,3,0,1,3,3,1,1,2,0,0,2,0,7
8,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,21,"Hoang-The, Hien",4,1,3,0,0,0,0,0,0,0,0,0,1,0,2
9,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,14,"Bui-Thai, Ha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Semi-Finals 2,Thang-Long-Warriors,Hanoi-Buffalos,1,"Doan-Nhat, Quang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",40,8,17,0,4,3,7,3,8,5,3,2,2,2,19
1,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",40,6,16,2,9,1,3,3,1,3,3,0,2,2,15
2,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",39,7,17,2,10,1,1,2,2,3,0,1,2,3,17
3,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguyen-Phu, Hoang",34,6,9,3,4,3,3,0,5,2,1,0,3,1,18
4,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",23,3,10,1,7,0,0,1,7,4,1,0,0,3,7
5,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguyen-Hoang, Tu",10,2,5,0,1,0,0,2,1,0,0,0,1,2,4
6,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,56,"Pham-Duy, Hcu",8,0,2,0,0,0,0,2,1,1,1,0,1,1,0
7,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguyen-Huynh, Vinh",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Quoc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 1,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",40,13,18,4,8,1,3,6,12,2,0,1,3,1,31
1,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh-Tien, Cong",35,8,14,0,2,0,0,1,3,4,1,0,4,0,16
2,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,4,"Nguyen, Vincent",31,3,7,0,2,2,3,3,5,1,0,0,1,2,8
3,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,24,"Nguyen, Stefan",31,3,9,1,2,0,0,0,4,3,1,0,3,2,7
4,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,14,"Tu-Le, Ngoc",27,2,13,0,5,2,4,0,7,4,2,0,0,4,6
5,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen, Duong",14,2,2,0,0,0,0,0,0,3,0,0,0,0,4
6,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,3,"Nguyen-Thanh, Dat",12,1,6,0,5,0,0,0,2,0,1,0,2,1,2
7,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,13,"Pham, Tung",5,0,0,0,0,2,2,0,1,0,0,0,1,2,2
8,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 1,Hanoi-Buffalos,Can-Tho-Catfish,98,"Kien, Pham-Duc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",38,10,19,4,11,3,3,6,3,4,1,0,2,3,27
1,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",38,11,19,4,6,0,0,3,3,2,4,0,2,2,26
2,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",35,7,15,0,4,4,4,3,16,5,1,7,6,2,18
3,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",32,3,9,2,5,0,0,0,9,3,2,1,3,4,8
4,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguyen-Phu, Hoang",30,4,12,0,5,0,2,1,1,2,0,0,1,1,8
5,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguyen-Hoang, Tu",10,0,2,0,1,1,2,1,2,1,1,0,0,2,1
6,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,56,"Pham-Duy, Hcu",5,0,1,0,1,0,0,0,2,0,0,0,0,2,0
7,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguyen-Huynh, Vinh",4,1,2,0,0,0,0,0,2,0,0,0,0,0,2
8,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Quoc, Tai",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,Finals 2,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran-Nguyen, Duong",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",38,6,13,0,2,0,1,1,17,3,0,1,3,3,12
1,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,24,"Nguyen, Stefan",32,8,16,4,7,2,2,0,1,1,2,0,1,3,22
2,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,1,"Dinh-Tien, Cong",30,3,10,0,4,1,2,0,2,3,2,0,3,3,7
3,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,4,"Nguyen, Vincent",24,5,9,1,2,4,6,2,3,3,2,0,1,0,15
4,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,14,"Tu-Le, Ngoc",23,1,7,1,5,0,0,1,5,1,1,0,3,2,3
5,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,7,"Nguyen, Duong",19,1,6,1,3,0,0,0,1,2,0,0,0,2,3
6,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,3,"Nguyen-Thanh, Dat",16,0,5,0,3,0,0,0,1,0,1,0,2,2,0
7,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,13,"Pham, Tung",9,2,3,2,2,0,0,1,0,0,0,0,1,1,6
8,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,98,"Kien, Pham-Duc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,11,"Doan, Tung",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 2,Hanoi-Buffalos,Can-Tho-Catfish,10,"Ngoc, Tran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,23,"Dinh-Thanh, Tam",40,5,15,3,9,1,1,1,3,1,1,0,2,1,14
1,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,17,"Hamilton, DeAngelo",40,2,12,0,4,7,8,3,17,8,1,4,3,3,11
2,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,11,"Dinh-Thanh, Sang",40,3,14,2,7,0,0,2,1,3,0,0,4,2,8
3,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,0,"Nguyen-Phu, Hoang",34,5,17,3,8,5,6,3,6,2,4,0,2,2,18
4,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,65,"Le-Hieu, Thanh",26,7,15,4,10,0,1,2,3,0,1,0,1,4,18
5,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,52,"Nguyen-Hoang, Tu",12,3,5,1,1,0,0,1,2,1,0,0,0,2,7
6,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,12,"Nguyen-Huynh, Vinh",3,0,0,0,0,0,0,1,1,0,0,0,0,1,0
7,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,56,"Pham-Duy, Hcu",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,1,"Tang-Minh, Tri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,8,"Tran-Nguyen, Duong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Finals 3,Can-Tho-Catfish,Hanoi-Buffalos,7,"Du-Quoc, Tai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Finals 3,Hanoi-Buffalos,Can-Tho-Catfish,9,"Bell, Michael",40,10,16,1,2,2,4,2,16,2,1,1,2,2,23
